N/D;Airport;Flight Number;A/D;Time;From;To;Ops Days;Org/Nxt;Prv/Fin;Seats;A/C;STC;Frequency;Wait;;;;Season;Rotation ID;Code;Registration;Last Update;
N;LYS;EC 4436;A;2140;20260225;20260225;0030000;FNC;FNC;186;320;J;1;;;;;W25;617;;;31JUL25 1056;
N;LYS;EC 4436;A;2140;20260304;20260325;0030000;FNC;FNC;186;320;J;1;;;;;W25;618;;;30JUL25 1405;
N;LYS;EC 4437;D;0600;20251028;20260324;0200000;SSH;SSH;186;320;J;1;;;;;W25;619;;;15MAY25 2233;
N;LYS;EC 4437;D;1320;20251101;20260328;0000060;SSH;SSH;186;320;J;1;;;;;W25;620;;;15MAY25 2233;
N;LYS;EC 4438;A;1625;20251028;20260324;0200000;SSH;SSH;186;320;J;1;;;;;W25;621;;;15MAY25 2233;
N;LYS;EC 4438;A;2345;20251101;20260328;0000060;SSH;SSH;186;320;J;1;;;;;W25;622;;;03JUN25 1509;
N;LYS;EC 4477;D;0610;20251026;20260322;0000007;RAK;RAK;186;320;J;1;;;;;W25;623;;;15MAY25 2233;
N;LYS;EC 4477;D;0510;20251027;20260323;1000000;RAK;RAK;186;320;J;1;;;;;W25;624;;;15MAY25 2233;
N;LYS;EC 4477;D;0515;20251028;20260325;0230000;RAK;RAK;186;320;J;1;;;;;W25;625;;;03JUN25 1510;
N;LYS;EC 4477;D;0500;20251030;20260326;0004000;RAK;RAK;186;320;J;1;;;;;W25;626;;;03JUN25 1510;
N;LYS;EC 4477;D;0520;20251031;20260327;0000500;RAK;RAK;186;320;J;1;;;;;W25;627;;;15MAY25 2233;
N;LYS;EC 4477;D;0615;20251101;20260328;0000060;RAK;RAK;186;320;J;1;;;;;W25;628;;;30JUL25 1406;
N;LYS;EC 4478;A;1305;20251026;20260322;0000007;RAK;RAK;186;320;J;1;;;;;W25;629;;;15MAY25 2233;
N;LYS;EC 4478;A;1210;20251027;20260323;1000000;RAK;RAK;186;320;J;1;;;;;W25;630;;;15MAY25 2233;
N;LYS;EC 4478;A;1215;20251028;20260325;0230000;RAK;RAK;186;320;J;1;;;;;W25;631;;;03JUN25 1510;
N;LYS;EC 4478;A;1200;20251030;20260326;0004000;RAK;RAK;186;320;J;1;;;;;W25;632;;;03JUN25 1510;
N;LYS;EC 4478;A;1220;20251031;20260327;0000500;RAK;RAK;186;320;J;1;;;;;W25;633;;;15MAY25 2233;
N;LYS;EC 4478;A;1310;20251101;20260328;0000060;RAK;RAK;186;320;J;1;;;;;W25;634;;;30JUL25 1306;
N;LYS;EC 4481;D;1555;20251027;20260324;1200000;RAK;RAK;186;320;J;1;;;;;W25;635;;;03JUN25 1508;
N;LYS;EC 4481;D;1550;20251030;20260326;0004000;RAK;RAK;186;320;J;1;;;;;W25;636;;;15MAY25 2233;
N;LYS;EC 4481;D;1620;20251101;20260103;0000060;RAK;RAK;156;319;J;1;;;;;W25;637;;;30JUL25 1315;
N;LYS;EC 4481;D;1620;20260214;20260328;0000060;RAK;RAK;156;319;J;1;;;;;W25;638;;;30JUL25 1315;
N;LYS;EC 4482;A;2255;20251027;20260323;1000000;RAK;RAK;186;320;J;1;;;;;W25;639;;;15MAY25 2233;
N;LYS;EC 4482;A;2250;20251028;20260324;0200000;RAK;RAK;156;319;J;1;;;;;W25;640;;;15MAY25 2233;
N;LYS;EC 4482;A;2245;20251030;20260326;0004000;RAK;RAK;186;320;J;1;;;;;W25;641;;;15MAY25 2233;
N;LYS;EC 4482;A;2240;20251101;20260328;0000060;RAK;RAK;156;319;J;1;;;;;W25;642;;;15MAY25 2233;
N;LYS;EC 4483;D;1550;20251027;20260323;1000000;RBA;RBA;156;319;J;1;;;;;W25;643;;;15MAY25 2233;
N;LYS;EC 4483;D;1620;20251029;20260326;0034000;RBA;RBA;186;320;J;1;;;;;W25;644;;;03JUN25 1510;
N;LYS;EC 4483;D;0845;20251101;20260328;0000060;RBA;RBA;156;319;J;1;;;;;W25;645;;;15MAY25 2233;
N;LYS;EC 4484;A;2200;20251027;20260323;1000000;RBA;RBA;156;319;J;1;;;;;W25;646;;;15MAY25 2233;
N;LYS;EC 4484;A;2230;20251029;20260326;0034000;RBA;RBA;186;320;J;1;;;;;W25;647;;;03JUN25 1509;
N;LYS;EC 4484;A;1450;20251101;20260328;0000060;RBA;RBA;156;319;J;1;;;;;W25;648;;;03JUN25 1510;
N;LYS;EC 4487;D;1230;20251026;20260322;0000007;CPH;CPH;186;320;J;1;;;;;W25;649;;;15MAY25 2233;
N;LYS;EC 4487;D;0545;20251031;20260327;0000500;CPH;CPH;186;320;J;1;;;;;W25;650;;;15MAY25 2233;
N;LYS;EC 4488;A;1730;20251026;20260322;0000007;CPH;CPH;186;320;J;1;;;;;W25;651;;;15MAY25 2233;
N;LYS;EC 4488;A;1045;20251031;20260327;0000500;CPH;CPH;186;320;J;1;;;;;W25;652;;;15MAY25 2233;
N;LYS;EC 4489;D;0930;20251027;20260323;1000000;BUD;BUD;186;320;J;1;;;;;W25;653;;;15MAY25 2233;
N;LYS;EC 4489;D;0940;20251029;20251029;0030000;BUD;BUD;156;319;J;1;;;;;W25;654;;;30JUL25 1358;
N;LYS;EC 4489;D;1205;20251031;20260327;0000500;BUD;BUD;186;320;J;1;;;;;W25;655;;;15MAY25 2233;
N;LYS;EC 4489;D;0940;20251112;20251112;0030000;BUD;BUD;156;319;J;1;;;;;W25;656;;;30JUL25 1358;
N;LYS;EC 4489;D;0940;20251203;20251231;0030000;BUD;BUD;156;319;J;1;;;;;W25;657;;;31JUL25 1120;
N;LYS;EC 4489;D;1540;20260110;20260207;0000060;BUD;BUD;156;319;J;1;;;;;W25;658;;;30JUL25 1409;
N;LYS;EC 4489;D;0940;20260218;20260325;0030000;BUD;BUD;156;319;J;1;;;;;W25;659;;;30JUL25 1358;
N;LYS;EC 4490;A;1410;20251027;20260323;1000000;BUD;BUD;186;320;J;1;;;;;W25;660;;;15MAY25 2233;
N;LYS;EC 4490;A;1425;20251029;20251029;0030000;BUD;BUD;156;319;J;1;;;;;W25;661;;;30JUL25 1401;
N;LYS;EC 4490;A;1645;20251031;20260327;0000500;BUD;BUD;186;320;J;1;;;;;W25;662;;;15MAY25 2233;
N;LYS;EC 4490;A;1425;20251112;20251112;0030000;BUD;BUD;156;319;J;1;;;;;W25;663;;;30JUL25 1401;
N;LYS;EC 4490;A;1425;20251203;20251231;0030000;BUD;BUD;156;319;J;1;;;;;W25;664;;;31JUL25 1117;
N;LYS;EC 4490;A;1425;20260218;20260325;0030000;BUD;BUD;156;319;J;1;;;;;W25;665;;;30JUL25 1401;
N;LYS;EC 4491;D;1645;20251026;20260322;0000007;PRG;PRG;186;320;J;1;;;;;W25;666;;;25JUL25 0845;
N;LYS;EC 4491;D;1040;20251027;20260323;1000000;PRG;PRG;156;319;J;1;;;;;W25;667;;;03JUN25 1510;
N;LYS;EC 4491;D;1240;20251029;20260325;0030000;PRG;PRG;156;319;J;1;;;;;W25;668;;;15MAY25 2233;
N;LYS;EC 4491;D;1245;20251030;20260326;0004000;PRG;PRG;186;320;J;1;;;;;W25;669;;;03JUN25 1510;
N;LYS;EC 4491;D;1315;20251031;20260327;0000500;PRG;PRG;186;320;J;1;;;;;W25;670;;;15MAY25 2233;
N;LYS;EC 4492;A;2050;20251026;20260322;0000007;PRG;PRG;186;320;J;1;;;;;W25;671;;;25JUL25 0845;
N;LYS;EC 4492;A;1455;20251027;20260323;1000000;PRG;PRG;156;319;J;1;;;;;W25;672;;;03JUN25 1509;
N;LYS;EC 4492;A;1650;20251029;20251029;0030000;PRG;PRG;156;319;J;1;;;;;W25;673;;;30JUL25 1403;
N;LYS;EC 4492;A;1655;20251030;20260326;0004000;PRG;PRG;186;320;J;1;;;;;W25;674;;;03JUN25 1510;
N;LYS;EC 4492;A;1725;20251031;20260327;0000500;PRG;PRG;186;320;J;1;;;;;W25;675;;;15MAY25 2233;
N;LYS;EC 4492;A;1650;20251112;20251112;0030000;PRG;PRG;156;319;J;1;;;;;W25;676;;;30JUL25 1403;
N;LYS;EC 4492;A;1650;20251203;20251231;0030000;PRG;PRG;156;319;J;1;;;;;W25;677;;;31JUL25 1117;
N;LYS;EC 4492;A;1650;20260211;20260325;0030000;PRG;PRG;156;319;J;1;;;;;W25;678;;;30JUL25 1403;
N;LYS;EC 4495;D;0805;20251028;20260324;0200000;HRG;HRG;186;320;J;1;;;;;W25;679;;;15MAY25 2233;
N;LYS;EC 4495;D;1505;20251101;20260328;0000060;HRG;HRG;186;320;J;1;;;;;W25;680;;;30JUL25 1409;
N;LYS;EC 4496;A;1835;20251028;20260324;0200000;HRG;HRG;186;320;J;1;;;;;W25;681;;;15MAY25 2233;
N;LYS;EC 4496;A;2235;20251101;20260328;0000060;HRG;HRG;186;320;J;1;;;;;W25;682;;;15MAY25 2233;
N;LYS;EC 4497;D;1350;20251129;20260221;0000060;RVN;RVN;156;319;J;1;;;;;W25;683;;;30JUL25 1406;
N;LYS;EC 4497;D;1330;20251203;20251231;0030000;RVN;RVN;186;320;J;1;;;;;W25;684;;;30JUL25 1549;
N;LYS;EC 4497;D;1330;20260107;20260218;0030000;RVN;RVN;186;320;J;1;;;;;W25;685;;;30JUL25 1549;
N;LYS;EC 4498;A;2220;20251203;20260107;0030000;RVN;RVN;186;320;J;1;;;;;W25;686;;;30JUL25 1549;
N;LYS;EC 4498;A;2220;20260114;20260218;0030000;RVN;RVN;186;320;J;1;;;;;W25;687;;;30JUL25 1549;
N;LYS;EC 4499;D;0515;20251028;20260324;0200000;AGA;AGA;186;320;J;1;;;;;W25;688;;;15MAY25 2233;
N;LYS;EC 4499;D;0555;20251030;20260326;0004000;AGA;AGA;156;319;J;1;;;;;W25;689;;;15MAY25 2233;
N;LYS;EC 4499;D;0500;20251101;20260328;0000060;AGA;AGA;186;320;J;1;;;;;W25;690;;;03JUN25 1509;
N;LYS;EC 4500;A;1250;20251028;20260324;0200000;AGA;AGA;186;320;J;1;;;;;W25;691;;;15MAY25 2233;
N;LYS;EC 4500;A;1320;20251030;20260326;0004000;AGA;AGA;156;319;J;1;;;;;W25;692;;;15MAY25 2233;
N;LYS;EC 4500;A;1230;20251101;20260328;0000060;AGA;AGA;186;320;J;1;;;;;W25;693;;;15MAY25 2233;
N;LYS;EC 4711;A;0730;20251027;20260323;1000000;NTE;NTE;186;320;J;1;;;;;W25;694;;;15MAY25 2233;
N;LYS;EC 4711;A;0645;20251028;20260324;0200000;NTE;NTE;186;320;J;1;;;;;W25;695;;;15MAY25 2233;
N;LYS;EC 4711;A;0715;20251029;20251231;0030000;NTE;NTE;186;320;J;1;;;;;W25;696;;;30JUL25 1354;
N;LYS;EC 4711;A;0715;20251101;20251115;0000060;NTE;NTE;186;320;J;1;;;;;W25;697;;;30JUL25 1405;
N;LYS;EC 4711;A;0715;20251206;20260103;0000060;NTE;NTE;186;320;J;1;;;;;W25;698;;;31JUL25 1116;
N;LYS;EC 4711;A;0715;20260114;20260325;0030000;NTE;NTE;186;320;J;1;;;;;W25;699;;;30JUL25 1354;
N;LYS;EC 4711;A;0715;20260117;20260328;0000060;NTE;NTE;186;320;J;1;;;;;W25;700;;;30JUL25 1405;
N;LYS;EC 4712;D;0805;20251027;20260323;1000000;NTE;NTE;186;320;J;1;;;;;W25;701;;;15MAY25 2233;
N;LYS;EC 4712;D;0720;20251028;20260324;0200000;NTE;NTE;186;320;J;1;;;;;W25;702;;;15MAY25 2233;
N;LYS;EC 4712;D;0745;20251029;20251231;0030000;NTE;NTE;186;320;J;1;;;;;W25;703;;;30JUL25 1354;
N;LYS;EC 4712;D;0745;20251101;20251115;0000060;NTE;NTE;186;320;J;1;;;;;W25;704;;;30JUL25 1405;
N;LYS;EC 4712;D;0745;20251206;20260103;0000060;NTE;NTE;186;320;J;1;;;;;W25;705;;;31JUL25 1115;
N;LYS;EC 4712;D;0745;20260114;20260325;0030000;NTE;NTE;186;320;J;1;;;;;W25;706;;;30JUL25 1354;
N;LYS;EC 4712;D;0745;20260117;20260328;0000060;NTE;NTE;186;320;J;1;;;;;W25;707;;;30JUL25 1405;
N;LYS;EC 4713;A;1525;20251026;20260322;0000007;NTE;NTE;186;320;J;1;;;;;W25;708;;;15MAY25 2233;
N;LYS;EC 4713;A;1520;20251030;20260326;0004000;NTE;NTE;186;320;J;1;;;;;W25;709;;;15MAY25 2233;
N;LYS;EC 4713;A;1610;20251031;20260327;0000500;NTE;NTE;186;320;J;1;;;;;W25;710;;;15MAY25 2233;
N;LYS;EC 4714;D;1555;20251026;20260326;0004007;NTE;NTE;186;320;J;1;;;;;W25;711;;;03JUN25 1510;
N;LYS;EC 4714;D;1640;20251031;20260327;0000500;NTE;NTE;186;320;J;1;;;;;W25;712;;;15MAY25 2233;
N;LYS;EC 4715;A;1940;20251028;20260324;0200000;NTE;NTE;186;320;J;1;;;;;W25;713;;;15MAY25 2233;
N;LYS;EC 4715;A;1930;20251029;20260325;0030000;NTE;NTE;186;320;J;1;;;;;W25;714;;;15MAY25 2233;
N;LYS;EC 4715;A;1945;20251030;20260327;0004500;NTE;NTE;186;320;J;1;;;;;W25;715;;;03JUN25 1509;
N;LYS;EC 4716;D;2010;20251028;20260324;0200000;NTE;NTE;186;320;J;1;;;;;W25;716;;;15MAY25 2233;
N;LYS;EC 4716;D;2005;20251029;20260325;0030000;NTE;NTE;186;320;J;1;;;;;W25;717;;;15MAY25 2233;
N;LYS;EC 4716;D;2020;20251030;20260327;0004500;NTE;NTE;186;320;J;1;;;;;W25;718;;;03JUN25 1507;
N;LYS;EC 5155;A;1920;20251026;20260322;0000007;BER;BER;180;320;J;1;;;;;W25;719;;;15MAY25 2233;
N;LYS;EC 5155;A;1255;20251031;20260327;0000500;BER;BER;156;319;J;1;;;;;W25;720;;;15MAY25 2233;
N;LYS;EC 5156;D;2000;20251026;20260322;0000007;BER;BER;180;320;J;1;;;;;W25;721;;;15MAY25 2233;
N;LYS;EC 5156;D;1340;20251031;20260327;0000500;BER;BER;156;319;J;1;;;;;W25;722;;;15MAY25 2233;
N;LYS;EC 7055;A;1450;20251029;20251029;0030000;AGP;AGP;186;320;J;1;;;;;W25;723;;;30JUL25 1402;
N;LYS;EC 7056;D;1530;20251029;20251029;0030000;AGP;AGP;186;320;J;1;;;;;W25;724;;;30JUL25 1403;
N;LYS;EC 7137;A;1705;20251026;20260322;0000007;BCN;BCN;156;319;J;1;;;;;W25;725;;;15MAY25 2233;
N;LYS;EC 7137;A;1320;20251027;20260323;1000000;BCN;BCN;156;319;J;1;;;;;W25;726;;;15MAY25 2233;
N;LYS;EC 7137;A;1230;20251029;20251029;0030000;BCN;BCN;156;319;J;1;;;;;W25;727;;;30JUL25 1400;
N;LYS;EC 7137;A;1100;20251030;20260326;0004000;BCN;BCN;156;319;J;1;;;;;W25;728;;;03JUN25 1352;
N;LYS;EC 7137;A;1230;20251203;20251231;0030000;BCN;BCN;156;319;J;1;;;;;W25;729;;;31JUL25 1114;
N;LYS;EC 7137;A;1230;20260211;20260325;0030000;BCN;BCN;156;319;J;1;;;;;W25;730;;;30JUL25 1400;
N;LYS;EC 7138;D;1335;20251026;20260322;0000007;BCN;BCN;156;319;J;1;;;;;W25;731;;;15MAY25 2233;
N;LYS;EC 7138;D;1355;20251027;20260323;1000000;BCN;BCN;156;319;J;1;;;;;W25;732;;;15MAY25 2233;
N;LYS;EC 7138;D;1305;20251029;20251029;0030000;BCN;BCN;156;319;J;1;;;;;W25;733;;;30JUL25 1400;
N;LYS;EC 7138;D;1140;20251030;20260326;0004000;BCN;BCN;156;319;J;1;1135;;;;W25;734;;;03JUN25 1331;
N;LYS;EC 7138;D;1305;20251203;20251231;0030000;BCN;BCN;156;319;J;1;;;;;W25;735;;;31JUL25 1114;
N;LYS;EC 7138;D;1305;20260211;20260325;0030000;BCN;BCN;156;319;J;1;;;;;W25;736;;;30JUL25 1401;
N;LYS;EC 7299;A;0825;20251029;20251029;0030000;PMI;PMI;186;320;J;1;;;;;W25;737;;;30JUL25 1357;
N;LYS;EC 7299;A;1405;20251101;20251101;0000060;PMI;PMI;156;319;J;1;;;;;W25;738;;;30JUL25 1409;
N;LYS;EC 7300;D;0915;20251029;20251029;0030000;PMI;PMI;186;320;J;1;;;;;W25;739;;;30JUL25 1357;
N;LYS;EC 7300;D;1435;20251101;20251101;0000060;PMI;PMI;156;319;J;1;;;;;W25;740;;;30JUL25 1409;
N;LYS;EC 7515;A;1510;20251101;20251101;0000060;FAO;FAO;156;319;J;1;;;;;W25;741;;;30JUL25 1409;
N;LYS;EC 7613;A;1610;20251027;20260323;1000000;LIS;LIS;180;320;J;1;;;;;W25;742;;;15MAY25 2233;
N;LYS;EC 7613;A;0835;20251031;20260327;0000500;LIS;LIS;180;320;J;1;;;;;W25;743;;;15MAY25 2233;
N;LYS;EC 7614;D;1645;20251027;20260323;1000000;LIS;LIS;180;320;J;1;;;;;W25;744;;;15MAY25 2233;
N;LYS;EC 7614;D;0910;20251031;20260327;0000500;LIS;LIS;180;320;J;1;;;;;W25;745;;;15MAY25 2233;
N;LYS;EC 7615;A;2035;20251026;20260322;0000007;LIS;LIS;186;320;J;1;;;;;W25;746;;;15MAY25 2233;
N;LYS;EC 7616;D;2115;20251026;20260322;0000007;LIS;LIS;186;320;J;1;;;;;W25;747;;;15MAY25 2233;
N;LYS;EC 7711;A;2035;20251026;20260322;0000007;OPO;OPO;186;320;J;1;;;;;W25;748;;;15MAY25 2233;
N;LYS;EC 7711;A;1325;20251027;20260323;1000000;OPO;OPO;186;32N;J;1;;;;;W25;749;;;15MAY25 2233;
N;LYS;EC 7711;A;0820;20251028;20260324;0200000;OPO;OPO;186;32N;J;1;;;;;W25;750;;;03JUN25 1508;
N;LYS;EC 7711;A;0805;20251031;20260327;0000500;OPO;OPO;186;320;J;1;;;;;W25;751;;;15MAY25 2233;
N;LYS;EC 7712;D;2105;20251026;20260322;0000007;OPO;OPO;186;32N;J;1;;;;;W25;752;;;07JUL25 1121;
N;LYS;EC 7712;D;1355;20251027;20260323;1000000;OPO;OPO;186;32N;J;1;;;;;W25;753;;;15MAY25 2233;
N;LYS;EC 7712;D;0850;20251028;20260324;0200000;OPO;OPO;186;32N;J;1;;;;;W25;754;;;03JUN25 1508;
N;LYS;EC 7712;D;0835;20251031;20260327;0000500;OPO;OPO;186;320;J;1;;;;;W25;755;;;15MAY25 2233;
N;LYS;EC 7713;A;1415;20251026;20260322;0000007;OPO;OPO;186;32N;J;1;;;;;W25;756;;;15MAY25 2233;
N;LYS;EC 7713;A;1420;20251029;20260107;0030000;OPO;OPO;186;320;J;1;;;;;W25;757;;;30JUL25 1401;
N;LYS;EC 7713;A;0805;20251030;20260326;0004000;OPO;OPO;186;320;J;1;;;;;W25;758;;;03JUN25 1508;
N;LYS;EC 7713;A;1335;20251031;20260327;0000500;OPO;OPO;186;320;J;1;;;;;W25;759;;;15MAY25 2233;
N;LYS;EC 7713;A;1405;20251101;20251108;0000060;OPO;OPO;186;320;J;1;;;;;W25;760;;;30JUL25 1408;
N;LYS;EC 7713;A;1405;20251206;20260103;0000060;OPO;OPO;186;320;J;1;;;;;W25;761;;;30JUL25 1408;
N;LYS;EC 7713;A;1420;20260211;20260325;0030000;OPO;OPO;186;320;J;1;;;;;W25;762;;;30JUL25 1401;
N;LYS;EC 7713;A;1405;20260214;20260328;0000060;OPO;OPO;186;320;J;1;;;;;W25;763;;;30JUL25 1408;
N;LYS;EC 7714;D;1445;20251026;20260322;0000007;OPO;OPO;186;32N;J;1;;;;;W25;764;;;15MAY25 2233;
N;LYS;EC 7714;D;1450;20251029;20260107;0030000;OPO;OPO;186;320;J;1;;;;;W25;765;;;30JUL25 1402;
N;LYS;EC 7714;D;0835;20251030;20260326;0004000;OPO;OPO;186;320;J;1;;;;;W25;766;;;03JUN25 1507;
N;LYS;EC 7714;D;1410;20251031;20260327;0000500;OPO;OPO;186;320;J;1;;;;;W25;767;;;01JUL25 1400;
N;LYS;EC 7714;D;1440;20251101;20251108;0000060;OPO;OPO;186;320;J;1;;;;;W25;768;;;30JUL25 1409;
N;LYS;EC 7714;D;1440;20251206;20260103;0000060;OPO;OPO;186;320;J;1;;;;;W25;769;;;30JUL25 1409;
N;LYS;EC 7714;D;1450;20260211;20260325;0030000;OPO;OPO;186;320;J;1;;;;;W25;770;;;30JUL25 1402;
N;LYS;EC 7714;D;1440;20260214;20260328;0000060;OPO;OPO;186;320;J;1;;;;;W25;771;;;30JUL25 1409;
N;LYS;EC 8429;D;0605;20251027;20260327;1000500;LGW;LGW;156;319;J;1;;;;;W25;772;;;03JUN25 1510;
N;LYS;EC 8429;D;1305;20251028;20260324;0200000;LGW;LGW;186;320;J;1;;;;;W25;773;;;03JUN25 1510;
N;LYS;EC 8429;D;0630;20251029;20251029;0030000;LGW;LGW;156;319;J;1;;;;;W25;774;;;30JUL25 1354;
N;LYS;EC 8429;D;0600;20251030;20260326;0004000;LGW;LGW;186;320;J;1;;;;;W25;775;;;15MAY25 2233;
N;LYS;EC 8429;D;0630;20251203;20251231;0030000;LGW;LGW;156;319;J;1;;;;;W25;776;;;30JUL25 1354;
N;LYS;EC 8429;D;0630;20260211;20260325;0030000;LGW;LGW;156;319;J;1;;;;;W25;777;;;30JUL25 1354;
N;LYS;EC 8430;A;1000;20251027;20260327;1000500;LGW;LGW;156;319;J;1;;;;;W25;778;;;03JUN25 1508;
N;LYS;EC 8430;A;1705;20251028;20260324;0200000;LGW;LGW;186;320;J;1;;;;;W25;779;;;03JUN25 1510;
N;LYS;EC 8430;A;1025;20251029;20251029;0030000;LGW;LGW;156;319;J;1;;;;;W25;780;;;30JUL25 1402;
N;LYS;EC 8430;A;0955;20251030;20260326;0004000;LGW;LGW;186;320;J;1;;;;;W25;781;;;15MAY25 2233;
N;LYS;EC 8430;A;1025;20251203;20251231;0030000;LGW;LGW;156;319;J;1;;;;;W25;782;;;30JUL25 1402;
N;LYS;EC 8430;A;1025;20260211;20260325;0030000;LGW;LGW;156;319;J;1;;;;;W25;783;;;30JUL25 1402;
N;LYS;EC 8431;D;0650;20251026;20260322;0000007;LGW;LGW;186;320;J;1;;;;;W25;784;;;15MAY25 2233;
N;LYS;EC 8431;D;0950;20251027;20260323;1000000;LGW;LGW;156;319;J;1;;;;;W25;785;;;03JUN25 1508;
N;LYS;EC 8431;D;1035;20251030;20260326;0004000;LGW;LGW;186;320;J;1;;;;;W25;786;;;03JUN25 1508;
N;LYS;EC 8432;A;1045;20251026;20260322;0000007;LGW;LGW;186;320;J;1;;;;;W25;787;;;15MAY25 2233;
N;LYS;EC 8432;A;1345;20251027;20260323;1000000;LGW;LGW;156;319;J;1;;;;;W25;788;;;15MAY25 2233;
N;LYS;EC 8432;A;1435;20251030;20260326;0004000;LGW;LGW;186;320;J;1;;;;;W25;789;;;15MAY25 2233;
N;LYS;EC 8435;D;1740;20251026;20260322;0000007;LGW;LGW;156;319;J;1;;;;;W25;790;;;15MAY25 2233;
N;LYS;EC 8435;D;1410;20251027;20260323;1000000;LGW;LGW;156;319;J;1;;;;;W25;791;;;15MAY25 2233;
N;LYS;EC 8435;D;1735;20251029;20260325;0030000;LGW;LGW;156;319;J;1;;;;;W25;792;;;30JUL25 1112;
N;LYS;EC 8435;D;1735;20251030;20260326;0004000;LGW;LGW;186;320;J;1;;;;;W25;793;;;15MAY25 2233;
N;LYS;EC 8435;D;1725;20251031;20260327;0000500;LGW;LGW;186;320;J;1;;;;;W25;794;;;15MAY25 2233;
N;LYS;EC 8436;A;2135;20251026;20260322;0000007;LGW;LGW;156;319;J;1;;;;;W25;795;;;15MAY25 2233;
N;LYS;EC 8436;A;1805;20251027;20260323;1000000;LGW;LGW;156;319;J;1;;;;;W25;796;;;15MAY25 2233;
N;LYS;EC 8436;A;2125;20251029;20260326;0034000;LGW;LGW;186;320;J;1;;;;;W25;797;;;03JUN25 1510;
N;LYS;EC 8436;A;2130;20251031;20260327;0000500;LGW;LGW;186;320;J;1;;;;;W25;798;;;15MAY25 2233;
N;LYS;EC 9942;A;2140;20251101;20260328;0000060;FNC;FNC;186;320;J;1;;;;;W25;799;;;30JUL25 1128;
N;LYS;LY 5177;A;0820;20251026;20260326;0004007;TLV;TLV;186;73H;J;1;;;;;W25;800;;;30JUL25 1120;
N;LYS;LY 5177;A;0850;20251027;20260325;1030000;TLV;TLV;186;73H;J;1;;;;;W25;801;;;28JUL25 0717;
N;LYS;LY 5177;A;0850;20251028;20251216;0200000;TLV;TLV;186;73H;J;1;;;;;W25;802;;;28JUL25 0717;
N;LYS;LY 5177;A;0850;20251223;20260324;0200000;TLV;TLV;186;73H;J;1;;;;;W25;803;;;15MAY25 0948;
N;LYS;LY 5178;D;0925;20251026;20260326;0004007;TLV;TLV;186;73H;J;1;;;;;W25;804;;;30JUL25 1120;
N;LYS;LY 5178;D;0955;20251027;20260325;1030000;TLV;TLV;186;73H;J;1;;;;;W25;805;;;28JUL25 0717;
N;LYS;LY 5178;D;0955;20251028;20251216;0200000;TLV;TLV;186;73H;J;1;;;;;W25;806;;;28JUL25 0717;
N;LYS;LY 5178;D;0955;20251223;20260324;0200000;TLV;TLV;186;73H;J;1;;;;;W25;807;;;15MAY25 0948;
N;LYS;ET  738;A;0700;20251028;20260328;0204060;ADD;GVA;343;359;J;1;;;;;W25;808;;;23JUL25 0714;
N;LYS;ET  739;D;1930;20251028;20260328;0204060;GVA;ADD;343;359;J;1;;;;;W25;809;;;23JUL25 0714;
N;LYS;EW 5148;A;1625;20260117;20260321;0000060;ARN;ARN;180;32A;C;1;;;;;W25;810;;;01AUG25 1046;
N;LYS;EW 5149;D;0950;20260117;20260321;0000060;ARN;ARN;180;32A;C;1;;;;;W25;811;;;01AUG25 1046;
N;LYS;EW 9412;A;0740;20251027;20260324;1200000;DUS;DUS;150;319;J;1;;;;;W25;812;;;03JUN25 1509;
N;LYS;EW 9412;A;1905;20251029;20260325;0030000;DUS;DUS;150;319;J;1;;;;;W25;813;;;02JUL25 0646;
N;LYS;EW 9412;A;1855;20251030;20260326;0004000;DUS;DUS;150;319;J;1;;;;;W25;814;;;04JUL25 0804;
N;LYS;EW 9412;A;1900;20251031;20260327;0000500;DUS;DUS;180;32A;J;1;;;;;W25;815;;;03JUN25 1510;
N;LYS;EW 9412;A;0905;20260117;20260228;0000060;DUS;DUS;180;32A;J;1;;;;;W25;816;;;01AUG25 1050;
N;LYS;EW 9413;D;0820;20251027;20260324;1200000;DUS;DUS;150;319;J;1;;;;;W25;817;;;03JUN25 1509;
N;LYS;EW 9413;D;1950;20251029;20260325;0030000;DUS;DUS;150;319;J;1;;;;;W25;818;;;02JUL25 0646;
N;LYS;EW 9413;D;1935;20251030;20260326;0004000;DUS;DUS;150;319;J;1;;;;;W25;819;;;04JUL25 0804;
N;LYS;EW 9413;D;1940;20251031;20260327;0000500;DUS;DUS;180;32A;J;1;;;;;W25;820;;;03JUN25 1508;
N;LYS;EW 9413;D;1710;20260117;20260228;0000060;DUS;DUS;180;32A;J;1;;;;;W25;821;;;01AUG25 1050;
N;LYS;LS  945;A;0845;20251213;20260328;0000060;MAN;MAN;189;73H;J;1;;;;;W25;822;;;03JUN25 1509;
N;LYS;LS  946;D;0945;20251213;20260328;0000060;MAN;MAN;189;73H;J;1;;;;;W25;823;;;03JUN25 1510;
N;LYS;LS 2195;A;0900;20251213;20260328;0000060;LGW;LGW;220;32B;C;1;;;;;W25;824;;;16MAY25 0837;
N;LYS;LS 2196;D;0945;20251213;20260328;0000060;LGW;LGW;220;32B;C;1;;;;;W25;825;;;16MAY25 0837;
N;LYS;U2 2115;A;0830;20251028;20251230;0200000;MAN;MAN;186;320;J;1;;;;;W25;826;;;15MAY25 2326;
