N/D;Airport;Flight Number;A/D;Time;From;To;Ops Days;Org/Nxt;Prv/Fin;Seats;A/C;STC;Frequency;Wait;;;;Season;Rotation ID;Code;Registration;Last Update;
N;LYS;PC 1141;A;1135;20250413;20250608;0000007;SAW;SAW;239;32Q;J;1;;;;;S25;9883;;;14JUN25 1825;
N;LYS;PC 1141;A;1135;20250417;20250417;0004000;SAW;SAW;186;320;J;1;;;;;S25;9884;;;03APR25 1003;
N;LYS;PC 1141;A;1135;20250424;20250529;0004000;SAW;SAW;239;32Q;J;1;;;;;S25;9885;;;21MAY25 1004;
N;LYS;PC 1141;A;1135;20250514;20250514;0030000;SAW;SAW;239;32Q;J;1;;;;;S25;9886;;;21APR25 1951;
N;LYS;PC 1141;A;1135;20250521;20250702;0030000;SAW;SAW;239;32Q;J;1;;;;;S25;9887;;;13JUN25 1658;
N;LYS;PC 1141;A;1135;20250605;20250605;0004000;SAW;SAW;186;320;J;1;;;;;S25;9888;;;21MAY25 1004;
N;LYS;PC 1141;A;1135;20250612;20250619;0004000;SAW;SAW;239;32Q;J;1;;;;;S25;9889;;;13JUN25 1416;
N;LYS;PC 1141;A;1135;20250622;20250720;0000007;SAW;SAW;239;32Q;J;1;;;;;S25;9890;;;07JUL25 0626;
N;LYS;PC 1141;A;1135;20250623;20250630;1000000;SAW;SAW;239;32Q;J;1;;;;;S25;9891;;;01JUL25 1248;
N;LYS;PC 1141;A;1135;20250626;20250626;0004000;SAW;SAW;239;32Q;J;1;;;;;S25;9892;;;20JUN25 1310;
N;LYS;PC 1141;A;1135;20250703;20251023;0004000;SAW;SAW;239;32Q;J;1;;;;;S25;9893;;;13JUN25 1416;
N;LYS;PC 1141;A;1135;20250707;20250707;1000000;SAW;SAW;186;320;J;1;;;;;S25;9894;;;01JUL25 1248;
N;LYS;PC 1141;A;1135;20250709;20250709;0030000;SAW;SAW;239;32Q;J;1;;;;;S25;9895;;;01JUL25 1248;
N;LYS;PC 1141;A;1135;20250714;20251020;1000000;SAW;SAW;239;32Q;J;1;;;;;S25;9896;;;01JUL25 1248;
N;LYS;PC 1141;A;1135;20250716;20250716;0030000;SAW;SAW;239;32Q;J;1;;;;;S25;9897;;;01JUL25 1248;
N;LYS;PC 1141;A;1135;20250723;20250723;0030000;SAW;SAW;186;320;J;1;;;;;S25;9898;;;01JUL25 1248;
N;LYS;PC 1141;A;1135;20250727;20250727;0000007;SAW;SAW;186;320;J;1;;;;;S25;9899;;;07JUL25 0626;
N;LYS;PC 1141;A;1135;20250730;20250730;0030000;SAW;SAW;186;320;J;1;;;;;S25;9900;;;16JUN25 0835;
N;LYS;PC 1141;A;1135;20250803;20251019;0000007;SAW;SAW;239;32Q;J;1;;;;;S25;9901;;;07JUL25 0626;
N;LYS;PC 1141;A;1135;20250806;20251022;0030000;SAW;SAW;239;32Q;J;1;;;;;S25;9902;;;16JUN25 0835;
N;LYS;PC 1142;D;1240;20250330;20250330;0000007;SAW;SAW;239;32Q;J;1;;;;;S25;9903;;;24MAR25 0744;
N;LYS;PC 1142;D;1240;20250331;20250609;1000000;SAW;SAW;239;32Q;J;1;;;;;S25;9904;;;15JUN25 1834;
N;LYS;PC 1142;D;1240;20250401;20251025;0200560;SAW;SAW;239;32Q;J;1;;;;;S25;9905;;;15JUN25 1834;
N;LYS;PC 1142;D;1240;20250402;20250507;0030000;SAW;SAW;239;32Q;J;1;;;;;S25;9906;;;17APR25 0956;
N;LYS;PC 1142;D;1240;20250403;20250410;0004000;SAW;SAW;239;32Q;J;1;;;;;S25;9907;;;03APR25 1003;
N;LYS;PC 1142;D;1240;20250406;20250406;0000007;SAW;SAW;186;320;J;1;;;;;S25;9908;;;24MAR25 0744;
N;LYS;PC 1142;D;1240;20250413;20250608;0000007;SAW;SAW;239;32Q;J;1;;;;;S25;9909;;;14JUN25 1825;
N;LYS;PC 1142;D;1240;20250417;20250417;0004000;SAW;SAW;186;320;J;1;;;;;S25;9910;;;03APR25 1003;
N;LYS;PC 1142;D;1240;20250424;20250529;0004000;SAW;SAW;239;32Q;J;1;;;;;S25;9911;;;21MAY25 1004;
N;LYS;PC 1142;D;1240;20250514;20250514;0030000;SAW;SAW;239;32Q;J;1;;;;;S25;9912;;;21APR25 1951;
N;LYS;PC 1142;D;1240;20250521;20250702;0030000;SAW;SAW;239;32Q;J;1;;;;;S25;9913;;;13JUN25 1658;
N;LYS;PC 1142;D;1240;20250605;20250605;0004000;SAW;SAW;186;320;J;1;;;;;S25;9914;;;21MAY25 1004;
N;LYS;PC 1142;D;1240;20250612;20250619;0004000;SAW;SAW;239;32Q;J;1;;;;;S25;9915;;;13JUN25 1416;
N;LYS;PC 1142;D;1240;20250622;20250720;0000007;SAW;SAW;239;32Q;J;1;;;;;S25;9916;;;07JUL25 0626;
N;LYS;PC 1142;D;1240;20250623;20250630;1000000;SAW;SAW;239;32Q;J;1;;;;;S25;9917;;;01JUL25 1248;
N;LYS;PC 1142;D;1240;20250626;20250626;0004000;SAW;SAW;239;32Q;J;1;;;;;S25;9918;;;20JUN25 1310;
N;LYS;PC 1142;D;1240;20250703;20251023;0004000;SAW;SAW;239;32Q;J;1;;;;;S25;9919;;;13JUN25 1416;
N;LYS;PC 1142;D;1240;20250707;20250707;1000000;SAW;SAW;186;320;J;1;;;;;S25;9920;;;01JUL25 1248;
N;LYS;PC 1142;D;1240;20250709;20250709;0030000;SAW;SAW;239;32Q;J;1;;;;;S25;9921;;;01JUL25 1248;
N;LYS;PC 1142;D;1240;20250714;20251020;1000000;SAW;SAW;239;32Q;J;1;;;;;S25;9922;;;01JUL25 1248;
N;LYS;PC 1142;D;1240;20250716;20250716;0030000;SAW;SAW;239;32Q;J;1;;;;;S25;9923;;;01JUL25 1248;
N;LYS;PC 1142;D;1240;20250723;20250723;0030000;SAW;SAW;186;320;J;1;;;;;S25;9924;;;01JUL25 1248;
N;LYS;PC 1142;D;1240;20250727;20250727;0000007;SAW;SAW;186;320;J;1;;;;;S25;9925;;;07JUL25 0626;
N;LYS;PC 1142;D;1240;20250730;20250730;0030000;SAW;SAW;186;320;J;1;;;;;S25;9926;;;16JUN25 0835;
N;LYS;PC 1142;D;1240;20250803;20251019;0000007;SAW;SAW;239;32Q;J;1;;;;;S25;9927;;;07JUL25 0626;
N;LYS;PC 1142;D;1240;20250806;20251022;0030000;SAW;SAW;239;32Q;J;1;;;;;S25;9928;;;16JUN25 0835;
N;LYS;PC 7141;A;2220;20250615;20250615;0000007;SAW;SAW;239;32Q;G;1;;;;;S25;9929;;;14JUN25 1733;
N;LYS;PC 7141;A;2220;20250616;20250616;1000000;SAW;SAW;239;32Q;G;1;;;;;S25;9930;;;15JUN25 1834;
N;LYS;PC 7142;D;2325;20250615;20250615;0000007;SAW;SAW;239;32Q;G;1;;;;;S25;9931;;;14JUN25 1733;
N;LYS;PC 7142;D;2325;20250616;20250616;1000000;SAW;SAW;239;32Q;G;1;;;;;S25;9932;;;15JUN25 1834;
N;LYS;PIC 005;A;1515;20250409;20250409;0030000;NCE;NCE;0;D38;N;1;;;;;S25;9933;;DCIRP;29MAR25 0822;
N;LYS;PIC 006;D;1600;20250409;20250409;0030000;MHG;MUC;0;D38;P;1;;;;;S25;9934;;DCIRP;02APR25 1015;
N;LYS;PIC 015;A;1120;20250404;20250404;0000500;GLA;GLA;0;XXX;N;1;;;;;S25;9935;;N2773B;21MAR25 1511;
N;LYS;PIC 016;D;1220;20250404;20250404;0000500;SPU;SPU;0;XXX;P;1;;;;;S25;9936;;N2773B;21MAR25 1511;
N;LYS;PIC 017;A;1225;20250404;20250404;0000500;GLA;GLA;0;XXX;P;1;;;;;S25;9937;;N2809B;21MAR25 1518;
N;LYS;PIC 018;D;1330;20250404;20250404;0000500;SPU;SPU;0;XXX;P;1;;;;;S25;9938;;N2809B;21MAR25 1518;
N;LYS;PIC 019;A;1530;20250409;20250409;0030000;STN;STN;0;CC7;P;1;;;;;S25;9939;;N750PB;10APR25 1444;
N;LYS;PIC 020;D;0830;20250411;20250411;0000500;PBI;ROC;0;CC7;N;1;;;;;S25;9940;;N750PB;10APR25 1444;
N;LYS;PIC 021;A;1045;20250401;20250401;0200000;BDS;BDS;0;CJM;P;1;;;;;S25;9941;;N949C;31MAR25 1757;
N;LYS;PIC 022;D;1145;20250401;20250401;0200000;BFS;BFS;0;CJM;P;1;;;;;S25;9942;;N949C;31MAR25 1757;
N;LYS;PIC 024;A;1020;20250403;20250403;0004000;MUC;MUC;0;PL4;N;1;;;;;S25;9943;;DCVAB;03APR25 0816;
N;LYS;PIC 025;D;1100;20250403;20250403;0004000;BWE;BCN;0;PL4;P;1;;;;;S25;9944;;DCVAB;03APR25 0817;
N;LYS;PIC 026;D;2100;20250330;20250330;0000007;LYS;LYS;0;XXX;P;1;;;;;S25;9945;;HBTEN;29MAR25 1446;
N;LYS;PIC 027;A;0115;20250331;20250331;1000000;LYS;LYS;0;XXX;P;1;;;;;S25;9946;;HBTEN;29MAR25 0755;
N;LYS;PIC 028;D;2100;20250331;20250331;1000000;LYS;LYS;0;XXX;P;1;;;;;S25;9947;;HBTEN;29MAR25 0742;
N;LYS;PIC 029;A;0130;20250401;20250401;0200000;LYS;LYS;0;XXX;P;1;;;;;S25;9948;;HBTEN;29MAR25 0747;
N;LYS;PIC 030;D;2130;20250401;20250401;0200000;ZNQ;LYS;0;XXX;P;1;;;;;S25;9949;;HBTEN;01APR25 1000;
N;LYS;PIC 032;D;2100;20250408;20250408;0200000;LBG;LBG;0;PL2;P;1;;;;;S25;9950;;FHGJF;08APR25 1759;
N;LYS;PIC 033;A;0100;20250402;20250402;0030000;LYS;LYS;0;XXX;P;1;;;;;S25;9951;;HBTEN;01APR25 1040;
N;LYS;PIC 034;D;0730;20250403;20250403;0004000;ZHV;ZHV;0;XXX;P;1;;;;;S25;9952;;HBTEN;03APR25 0715;
N;LYS;PIC 039;A;1345;20250416;20250416;0030000;AMS;AMS;0;PL4;N;1;;;;;S25;9953;;LXKHH;16APR25 0540;
N;LYS;PIC 040;D;1900;20250417;20250417;0004000;MAD;MAD;0;PL4;N;1;;;;;S25;9954;;LXKHH;17APR25 1519;
N;LYS;PIC 043;A;1400;20250626;20250626;0004000;ODE;BRN;0;CCJ;P;1;;;;;S25;9955;;OYINV;19MAY25 1347;
N;LYS;PIC 044;D;1500;20250626;20250626;0004000;RKE;RKE;0;CCJ;N;1;;;;;S25;9956;;OYINV;07APR25 1210;
N;LYS;PIC 045;A;1730;20250410;20250410;0004000;FAB;FAB;0;GR3;N;1;;;;;S25;9957;;MOUSY;09APR25 1640;
N;LYS;PIC 046;D;1830;20250410;20250410;0004000;NCE;NCE;0;GR3;P;1;;;;;S25;9958;;MOUSY;09APR25 1641;
N;LYS;PIC 047;A;1620;20250424;20250424;0004000;FAB;FAB;0;CJ2;N;1;;;;;S25;9959;;9HPMN;16APR25 1419;
N;LYS;PIC 048;D;1700;20250424;20250424;0004000;CTT;CTT;0;CJ2;N;1;;;;;S25;9960;;9HPMN;16APR25 1420;
N;LYS;PIC 049;A;1245;20250427;20250427;0000007;CTT;CTT;0;CJ2;N;1;;;;;S25;9961;;9HPMN;25APR25 1305;
N;LYS;PIC 050;D;1320;20250427;20250427;0000007;FAB;FAB;0;CJ2;N;1;;;;;S25;9962;;9HPMN;26APR25 1640;
N;LYS;PIC 053;A;0645;20250410;20250410;0004000;LBG;LBG;0;XXX;N;1;;;;;S25;9963;;FHJLP;08APR25 0835;
N;LYS;PIC 054;D;1425;20250410;20250410;0004000;TLS;TLS;0;XXX;N;1;;;;;S25;9964;;FHJLP;10APR25 1422;
N;LYS;PIC 055;A;1745;20250410;20250410;0004000;NCE;NCE;0;GJ6;N;1;;;;;S25;9965;;MOVIE;08APR25 1549;
N;LYS;PIC 056;D;2200;20250410;20250410;0004000;DAR;DAR;0;GJ6;N;1;;;;;S25;9966;;MOVIE;08APR25 1549;
N;LYS;PIC 057;A;0550;20250416;20250416;0030000;LBG;LBG;0;SU9;P;1;;;;;S25;9967;;RK95100;08APR25 1709;
N;LYS;PIC 058;D;1300;20250416;20250416;0030000;NQZ;NQZ;0;SU9;P;1;;;;;S25;9968;;RK95100;08APR25 1710;
N;LYS;PIC 059;A;2000;20250408;20250408;0200000;MUC;MUC;0;PL2;N;1;;;;;S25;9969;;FHGJF;08APR25 1758;
N;LYS;PIC 060;A;1220;20250410;20250410;0004000;LTN;LTN;0;XXX;N;1;;;;;S25;9970;;OYBBO;09APR25 0704;
N;LYS;PIC 061;D;1320;20250410;20250410;0004000;LBG;LBG;0;XXX;P;1;;;;;S25;9971;;OYBBO;09APR25 0704;
N;LYS;PIC 062;A;1910;20250410;20250410;0004000;MHG;SXF;0;D38;P;1;;;;;S25;9972;;DCIRP;09APR25 1334;
N;LYS;PIC 063;D;2130;20250410;20250410;0004000;NCE;NCE;0;D38;N;1;;;;;S25;9973;;DCIRP;09APR25 0726;
N;LYS;PIC 064;A;1020;20250704;20250704;0000500;GVA;GVA;0;CR9;P;1;;;;;S25;9974;;OYMIT;09APR25 0735;
N;LYS;PIC 065;D;2150;20250704;20250704;0000500;BLL;BLL;0;CR9;N;1;;;;;S25;9975;;OYMIT;09APR25 0735;
N;LYS;PIC 066;A;1300;20250413;20250413;0000007;FAB;FAB;0;BD7;N;1;;;;;S25;9976;;9H94FX;13APR25 1322;
N;LYS;PIC 067;D;1430;20250413;20250413;0000007;CIA;CIA;0;BD7;P;1;;;;;S25;9977;;9H94FX;13APR25 1428;
N;LYS;PIC 068;A;1350;20250415;20250415;0200000;AGA;AGA;0;CJ6;N;1;;;;;S25;9978;;CNSRL;15APR25 0631;
N;LYS;PIC 069;D;1830;20250415;20250415;0200000;CMN;CMN;0;CJ6;P;1;;;;;S25;9979;;CNSRL;15APR25 1656;
N;LYS;PIC 072;A;1650;20250416;20250416;0030000;BUD;BUD;0;CJ6;P;1;;;;;S25;9980;;HAJEO;16APR25 1457;
N;LYS;PIC 073;D;0515;20250417;20250417;0004000;MAD;MAD;0;CJ6;N;1;;;;;S25;9981;;HAJEO;15APR25 1202;
N;LYS;PIC 074;A;1650;20250503;20250503;0000060;LIL;LIL;0;EM4;N;1;;;;;S25;9982;;PHDWA;30APR25 0719;
N;LYS;PIC 075;D;1230;20250504;20250504;0000007;LIL;GVA;0;EM4;P;1;;;;;S25;9983;;PHDWA;04MAY25 1110;
N;LYS;PIC 076;A;1635;20250505;20250505;1000000;NHT;NHT;0;DA9;N;1;;;;;S25;9984;;GZABH;02MAY25 1906;
N;LYS;PIC 077;D;1735;20250505;20250505;1000000;NHT;NHT;0;DA9;N;1;;;;;S25;9985;;GZABH;02MAY25 1907;
N;LYS;PIC 081;D;1825;20250417;20250417;0004000;MAD;MAD;0;PL4;N;1;;;;;S25;9986;;LXKHH;17APR25 1728;
N;LYS;PIC 084;A;1605;20250426;20250426;0000060;RAK;RAK;0;CJ6;N;1;;;;;S25;9987;;HAJEV;24APR25 1154;
N;LYS;PIC 085;D;1630;20250426;20250426;0000060;LIN;AGP;0;CJ6;P;1;;;;;S25;9988;;HASCY;26APR25 1613;
N;LYS;PIC 086;A;1820;20250519;20250519;1000000;NTE;NTE;0;CC7;N;1;;;;;S25;9989;;MJCBB;16MAY25 1008;
N;LYS;PIC 087;D;0915;20250520;20250520;0200000;BLQ;BLQ;0;CC7;N;1;;;;;S25;9990;;MJCBB;24APR25 0622;
N;LYS;PIC 090;A;0900;20250517;20250517;0000060;ANE;ANE;0;EM3;N;1;;;;;S25;9991;;FHSTE;13MAY25 1111;
N;LYS;PIC 091;D;2330;20250517;20250517;0000060;ANE;ANE;0;EM3;N;1;;;;;S25;9992;;FHSTE;18MAY25 1030;
N;LYS;PIC 096;A;0835;20250505;20250505;1000000;OPF;OPF;0;GA6;N;1;;;;;S25;9993;;MANTA;02MAY25 0706;
N;LYS;PIC 097;D;0935;20250505;20250505;1000000;NCE;NCE;0;GA6;N;1;;;;;S25;9994;;MANTA;28APR25 1403;
N;LYS;PIC 098;A;1305;20250506;20250506;0200000;CTA;NHT;0;DA9;P;1;;;;;S25;9995;;GZABH;02MAY25 0853;
N;LYS;PIC 099;D;1430;20250506;20250506;0200000;NHT;NHT;0;DA9;N;1;;;;;S25;9996;;GZABH;02MAY25 0853;
N;LYS;PIC 105;A;1725;20250504;20250504;0000007;BRU;BRU;0;EM4;P;1;;;;;S25;9997;;PHDWA;04MAY25 1119;
N;LYS;PIC 106;D;1910;20250504;20250504;0000007;LIL;LIL;0;EM4;N;1;;;;;S25;9998;;PHDWA;04MAY25 1908;
N;LYS;PIC 107;A;1420;20250520;20250520;0200000;BTS;BTS;0;DF7;P;1;;;;;S25;9999;;P4SCM;08MAY25 1516;
N;LYS;PIC 108;D;1815;20250520;20250520;0200000;RZE;RZE;0;DF7;N;1;;;;;S25;10000;;P4SCM;08MAY25 1516;
N;LYS;PIC 113;A;2000;20250511;20250511;0000007;BCN;BCN;0;BD7;N;1;;;;;S25;10001;;P4TUNA;11MAY25 1944;
N;LYS;PIC 114;D;0830;20250513;20250513;0200000;DWC;GVA;0;BD7;P;1;;;;;S25;10002;;P4TUNA;13MAY25 0837;
N;LYS;PIC 117;A;0855;20250513;20250513;0200000;MAD;MAD;0;C5X;N;1;;;;;S25;10003;;ECKPB;12MAY25 1340;
N;LYS;PIC 118;D;0920;20250513;20250513;0200000;BQH;BQH;0;C5X;N;1;;;;;S25;10004;;ECKPB;12MAY25 1340;
N;LYS;PIC 119;A;2110;20250513;20250513;0200000;BQH;BQH;0;C5X;N;1;;;;;S25;10005;;ECKPB;12MAY25 1401;
N;LYS;PIC 120;D;2130;20250513;20250513;0200000;MAD;MAD;0;C5X;N;1;;;;;S25;10006;;ECKPB;12MAY25 1401;
N;LYS;PIC 123;A;1820;20250523;20250523;0000500;NCE;NCE;0;XXX;P;1;;;;;S25;10007;;N609FX;13MAY25 2000;
N;LYS;PIC 124;D;0900;20250524;20250524;0000060;CPH;CPH;0;XXX;N;1;;;;;S25;10008;;N609FX;13MAY25 2000;
N;LYS;PIC 125;D;1220;20250514;20250514;0030000;MAD;MAD;0;C5X;N;1;;;;;S25;10009;;ECKPB;13MAY25 2131;
N;LYS;PIC 128;A;2155;20250517;20250517;0000060;FRL;FRL;0;CCJ;N;1;;;;;S25;10010;;OELJS;17MAY25 2026;
N;LYS;PIC 129;D;0630;20250521;20250521;0030000;FRL;OXF;0;CCJ;P;1;;;;;S25;10011;;OELJS;19MAY25 0914;
N;LYS;PIC 132;A;2050;20250517;20250517;0000060;LTN;LTN;0;PL4;N;1;;;;;S25;10012;;DCHMS;18MAY25 1014;
N;LYS;PIC 133;D;1515;20250518;20250518;0000007;SZG;SXF;0;PL4;P;1;;;;;S25;10013;;DCHMS;18MAY25 1014;
N;LYS;PIC 134;A;1600;20250519;20250519;1000000;NCE;NCE;0;BD7;P;1;;;;;S25;10014;;T7MLT;18MAY25 2014;
N;LYS;PIC 135;D;1110;20250525;20250525;0000007;DWC;NCE;0;BD7;P;1;;;;;S25;10015;;T7MLT;24MAY25 1059;
N;LYS;PIC 139;D;0430;20250522;20250522;0004000;BIO;BIO;0;GA6;P;1;;;;;S25;10016;;MAMBA;20MAY25 1342;
N;LYS;PIC 140;A;2225;20250522;20250522;0004000;NCE;NCE;0;XXX;P;1;;;;;S25;10017;;T7ALEX;22MAY25 1717;
N;LYS;PIC 141;D;0630;20250523;20250523;0000500;NCE;NCE;0;XXX;P;1;;;;;S25;10018;;T7ALEX;22MAY25 1717;
N;LYS;PIC 142;A;1115;20250624;20250624;0200000;BRN;BRN;0;EM3;N;1;;;;;S25;10019;;PHDWS;19MAY25 1938;
N;LYS;PIC 143;D;1200;20250624;20250624;0200000;MXP;MXP;0;EM3;P;1;;;;;S25;10020;;PHDWS;19MAY25 1941;
N;LYS;PIC 146;A;1825;20250521;20250521;0030000;BIO;BIO;0;GA6;P;1;;;;;S25;10021;;MANTA;21MAY25 0825;
N;LYS;PIC 149;D;0430;20250522;20250522;0004000;BIO;BIO;0;GA6;P;1;;;;;S25;10022;;MANTA;21MAY25 1144;
N;LYS;PIC 153;A;1440;20250521;20250521;0030000;BIO;BIO;0;GA6;P;1;;;;;S25;10023;;MAMBA;21MAY25 1150;
N;LYS;PIC 154;D;0755;20250522;20250522;0004000;BIO;BIO;0;GA6;P;1;;;;;S25;10024;;MAMBA;21MAY25 2038;
N;LYS;PIC 155;A;0815;20250527;20250527;0200000;BIA;BIA;0;B20;P;1;;;;;S25;10025;;FHNAV;21MAY25 1319;
N;LYS;PIC 156;D;1040;20250527;20250527;0200000;LBG;LYS;0;B20;P;1;;;;;S25;10026;;FHNAV;27MAY25 1034;
N;LYS;PIC 157;A;0940;20250528;20250528;0030000;RZE;RZE;0;319;N;1;;;;;S25;10027;;P4RLA;26MAY25 0922;
N;LYS;PIC 158;D;1000;20250528;20250528;0030000;BTS;BTS;0;319;P;1;;;;;S25;10028;;P4RLA;28MAY25 0733;
N;LYS;PIC 159;A;1845;20250523;20250523;0000500;NCE;NCE;0;D2L;P;1;;;;;S25;10029;;TCADA;23MAY25 1436;
N;LYS;PIC 160;D;1300;20250526;20250526;1000000;NCE;NCE;0;D2L;P;1;;;;;S25;10030;;TCADA;25MAY25 1117;
N;LYS;PIC 161;A;2345;20250524;20250524;0000060;TEB;TEB;0;GJ6;P;1;;;;;S25;10031;;VPCBB;24MAY25 1452;
N;LYS;PIC 162;D;2120;20250525;20250525;0000007;NCE;NCE;0;GJ6;P;1;;;;;S25;10032;;VPCBB;24MAY25 1810;
N;LYS;PIC 163;A;2155;20250524;20250524;0000060;NCE;NCE;0;GA6;P;1;;;;;S25;10033;;MANTA;24MAY25 1705;
N;LYS;PIC 164;D;1330;20250526;20250526;1000000;NCE;NCE;0;GA6;P;1;;;;;S25;10034;;MANTA;26MAY25 1011;
N;LYS;PIC 165;A;1410;20250524;20250524;0000060;NCE;NCE;0;CC7;P;1;;;;;S25;10035;;MNSTR;24MAY25 1049;
N;LYS;PIC 166;D;0615;20250526;20250526;1000000;TLN;TLN;0;CC7;P;1;;;;;S25;10036;;MNSTR;24MAY25 1049;
N;LYS;PIC 167;A;2020;20250524;20250524;0000060;ATH;ATH;0;XXX;P;1;;;;;S25;10037;;T7ALEX;24MAY25 1146;
N;LYS;PIC 168;D;0825;20250525;20250525;0000007;NCE;NCE;0;XXX;P;1;;;;;S25;10038;;T7ALEX;24MAY25 1148;
N;LYS;PIC 169;A;1325;20250526;20250526;1000000;NCE;NCE;0;GJ5;N;1;;;;;S25;10039;;N209MG;26MAY25 1207;
N;LYS;PIC 170;D;1425;20250526;20250526;1000000;BGR;BGR;0;GJ5;N;1;;;;;S25;10040;;N209MG;26MAY25 1207;
N;LYS;PIC 171;A;1330;20250527;20250527;0200000;LYS;LYS;0;B20;P;1;;;;;S25;10041;;FHNAV;27MAY25 1036;
N;LYS;PIC 172;D;1445;20250527;20250527;0200000;LBG;LBG;0;B20;P;1;;;;;S25;10042;;FHNAV;27MAY25 1036;
N;LYS;PIC 173;A;2005;20250528;20250528;0030000;GVA;GVA;0;CL5;P;1;;;;;S25;10043;;OEHGL;28MAY25 1438;
N;LYS;PIC 174;D;2130;20250528;20250528;0030000;PSA;PSA;0;CL5;N;1;;;;;S25;10044;;OEHGL;28MAY25 2018;
N;LYS;PIC 177;A;1140;20250602;20250602;1000000;MAD;MAD;0;EA5;N;1;;;;;S25;10045;;2JEFF;31MAY25 1512;
N;LYS;PIC 178;D;1230;20250602;20250602;1000000;SXF;SXF;0;EA5;N;1;;;;;S25;10046;;2JEFF;31MAY25 1512;
N;LYS;PIC 179;A;2020;20250604;20250604;0030000;SXF;SXF;0;EA5;N;1;;;;;S25;10047;;2JEFF;03JUN25 0738;
N;LYS;PIC 180;D;2115;20250604;20250604;0030000;MAD;MAD;0;EA5;N;1;;;;;S25;10048;;2JEFF;03JUN25 0738;
N;LYS;PIC 181;A;1140;20250604;20250604;0030000;LIN;LIN;0;CJ2;N;1;;;;;S25;10049;;OEFXM;04JUN25 0950;
N;LYS;PIC 184;D;1545;20250604;20250604;0030000;GVA;GVA;0;CJ2;N;1;;;;;S25;10050;;OEFXM;04JUN25 1526;
N;LYS;PIC 187;A;1515;20250606;20250606;0000500;AGA;AGA;0;LRJ;N;1;;;;;S25;10051;;CNTME;06JUN25 1346;
N;LYS;PIC 188;D;0700;20250607;20250607;0000060;CMN;CMN;0;LRJ;P;1;;;;;S25;10052;;CNTME;06JUN25 1808;
N;LYS;PIC 189;A;0830;20250610;20250610;0200000;TLS;TLS;0;B20;P;1;;;;;S25;10053;;FHNAV;05JUN25 1213;
N;LYS;PIC 190;D;1100;20250610;20250610;0200000;MLH;LYS;0;B20;P;1;;;;;S25;10054;;FHNAV;05JUN25 1222;
N;LYS;PIC 191;A;1330;20250610;20250610;0200000;LYS;LYS;0;B20;P;1;;;;;S25;10055;;FHNAV;05JUN25 1252;
N;LYS;PIC 192;D;1430;20250610;20250610;0200000;MLH;MLH;0;B20;P;1;;;;;S25;10056;;FHNAV;05JUN25 1252;
N;LYS;PIC 197;A;1710;20250907;20250907;0000007;STN;DUB;0;XXX;N;1;;;;;S25;10057;;N625SC;08JUL25 0932;
N;LYS;PIC 198;D;0600;20250909;20250909;0200000;HAM;AMS;0;XXX;N;1;;;;;S25;10058;;N625SC;08JUL25 0932;
N;LYS;PIC 201;A;1150;20250618;20250618;0030000;GLA;GLA;0;XXX;P;1;;;;;S25;10059;;N2792B;11JUN25 1009;
N;LYS;PIC 202;D;0800;20250619;20250619;0004000;SPU;ZAG;0;XXX;P;1;;;;;S25;10060;;N2792B;11JUN25 1804;
N;LYS;PIC 203;A;1155;20250618;20250618;0030000;GLA;GLA;0;XXX;P;1;;;;;S25;10061;;N2808B;11JUN25 1011;
N;LYS;PIC 204;D;0805;20250619;20250619;0004000;SPU;ZAG;0;XXX;P;1;;;;;S25;10062;;N2808B;11JUN25 1806;
N;LYS;PIC 205;A;1300;20250615;20250615;0000007;CAT;CAT;0;E55;P;1;;;;;S25;10063;;OKPHE;13JUN25 1828;
N;LYS;PIC 206;D;1410;20250615;20250615;0000007;KLX;KLX;0;E55;N;1;;;;;S25;10064;;OKPHE;13JUN25 1828;
N;LYS;PIC 207;A;1540;20250609;20250609;1000000;BCN;BCN;0;XXX;P;1;;;;;S25;10065;;OKPET;09JUN25 1409;
N;LYS;PIC 208;D;1630;20250609;20250609;1000000;MAN;MAN;0;XXX;N;1;;;;;S25;10066;;OKPET;09JUN25 1409;
N;LYS;PIC 213;A;1725;20250610;20250610;0200000;BFS;BFS;0;LRJ;N;1;;;;;S25;10067;;GSOVB;10JUN25 1239;
N;LYS;PIC 214;D;1825;20250610;20250610;0200000;STN;STN;0;LRJ;P;1;;;;;S25;10068;;GSOVB;10JUN25 1241;
N;LYS;PIC 215;A;1520;20250611;20250611;0030000;PMO;PMO;0;B20;P;1;;;;;S25;10069;;40170;11JUN25 1229;
N;LYS;PIC 216;D;1715;20250611;20250611;0030000;WIE;WIE;0;B20;P;1;;;;;S25;10070;;40170;11JUN25 1621;
N;LYS;PIC 217;A;1845;20250611;20250611;0030000;MAN;MAN;0;E55;N;1;;;;;S25;10071;;DCBBS;11JUN25 1228;
N;LYS;PIC 218;D;1915;20250611;20250611;0030000;FAB;FAB;0;E55;P;1;;;;;S25;10072;;DCBBS;11JUN25 1228;
N;LYS;PIC 219;D;1730;20250611;20250611;0030000;WIE;WIE;0;B20;P;1;;;;;S25;10073;;40170;11JUN25 1703;
N;LYS;PIC 220;A;0520;20250612;20250612;0004000;RBA;RBA;0;GJ6;P;1;;;;;S25;10074;;CNMMH;11JUN25 1721;
